year,months,state,colony_n,colony_max,colony_lost,colony_lost_pct,colony_added,colony_reno,colony_reno_pct,Varroa.mites,Other.pests.parasites,Disesases,Pesticides,Other,Unknown,MaximumTemperature,MinimumTemperature,PalmerDroughtSeverityIndexPDSI,Precipitation,AverageTemperature
2016,Q3,west virginia,7500.0,7500.0,190.0,3,130,220.0,3,41.5,7.1,3.6,0.1,8.1,0.4,29.61,13.56,-0.45,3.80666666666667,22.63
2016,Q3,wisconsin,71000.0,75000.0,12000.0,16,880,640.0,1,31.5,13.6,10.8,15.8,5.1,11.1,27.0,11.72,3.73333333333333,5.46666666666667,19.63
2016,Q3,wyoming,32000.0,40000.0,7000.0,18,1800,1000.0,3,38.6,3.1,0.5,2.6,3.4,0.3,28.28,5.28,-1.04666666666667,1.17,16.61
2016,Q4,alabama,7000.0,7000.0,610.0,9,50,10.0,0,12.3,9.9,0.2,2.4,6.7,3.3,28.5,4.22,-3.72666666666667,2.49333333333333,14.89
2016,Q4,arizona,29000.0,31000.0,6500.0,21,4600,3100.0,10,98.8,15.5,2.3,6.5,4.3,3.2,27.22,0.44,-2.15333333333333,1.14,12.57
2016,Q4,arkansas,28000.0,28000.0,2500.0,9,20,10.0,0,21.1,4.8,0.0,1.3,1.1,3.3,26.44,0.44,-1.56333333333333,2.87333333333333,12.81
2016,Q4,california,770000.0,1330000.0,205000.0,15,40000,35000.0,3,41.9,13.7,8.0,9.1,9.6,3.5,22.22,1.06,1.39666666666667,3.49,11.24
2016,Q4,colorado,30000.0,30000.0,4500.0,15,2500,0.0,0,32.4,1.3,0.1,3.1,13.0,0.1,19.61,-10.67,-1.12666666666667,1.02,3.93
2016,Q4,connecticut,3100.0,3100.0,240.0,8,0,0.0,0,14.7,6.6,1.1,1.0,5.8,3.2,17.83,-4.44,-4.16666666666667,3.52666666666667,6.22
2016,Q4,florida,255000.0,300000.0,41000.0,14,31000,11500.0,4,30.9,27.1,7.7,17.0,13.6,6.5,29.39,12.56,-1.85666666666667,1.86666666666667,20.57
2016,Q4,georgia,96000.0,112000.0,11000.0,10,12000,450.0,0,43.6,8.6,3.7,7.6,4.1,2.5,27.33,5.33,-3.91333333333333,2.67333333333333,15.17
2016,Q4,hawaii,13500.0,13500.0,970.0,7,60,840.0,6,39.9,40.8,0.0,0.1,0.2,0.1,,,,,
2016,Q4,idaho,121000.0,143000.0,15500.0,11,5000,420.0,0,31.9,0.8,4.8,0.2,4.2,3.0,13.0,-11.83,1.51,3.21333333333333,1.39
2016,Q4,illinois,9000.0,9000.0,720.0,8,0,0.0,0,27.8,11.7,1.2,5.6,3.9,4.8,21.44,-5.67,2.75666666666667,2.12333333333333,7.57
2016,Q4,indiana,7500.0,7500.0,1200.0,16,20,0.0,0,28.2,9.6,0.2,1.4,1.0,3.8,21.33,-5.33,2.51666666666667,2.51666666666667,7.46
2016,Q4,iowa,54000.0,54000.0,4700.0,9,0,20.0,0,18.7,9.8,8.9,9.0,11.4,6.3,19.06,-9.28,4.05333333333333,1.64,5.06
2016,Q4,kansas,5000.0,5000.0,1300.0,26,200,0.0,0,29.2,8.3,0.3,3.1,5.1,1.4,24.44,-8.0,1.90666666666667,0.866666666666667,8.37
2016,Q4,kentucky,7500.0,7500.0,950.0,13,60,80.0,1,48.2,22.3,3.3,3.0,10.3,5.7,24.11,-2.33,-1.43666666666667,3.05333333333333,9.93
2016,Q4,louisiana,48000.0,57000.0,2000.0,4,250,340.0,1,2.9,1.0,1.0,0.1,0.7,1.2,28.94,7.67,-1.25333333333333,3.22333333333333,17.13
2016,Q4,maine,3500.0,3500.0,280.0,8,0,0.0,0,10.7,0.8,0.1,0.0,5.8,0.1,13.56,-11.33,-1.22,4.12333333333333,1.59
2016,Q4,maryland,7500.0,9500.0,500.0,5,20,30.0,0,23.8,8.3,4.5,4.6,5.8,0.6,20.94,-1.39,-1.10333333333333,2.14333333333333,9.09
2016,Q4,massachusetts,8000.0,8000.0,740.0,9,0,0.0,0,6.1,2.6,0.4,0.4,0.7,4.2,16.89,-5.39,-3.43666666666667,3.70666666666667,5.44
2016,Q4,michigan,101000.0,101000.0,12500.0,12,10,130.0,0,23.9,1.5,0.1,2.7,4.0,0.6,16.06,-7.17,0.243333333333333,2.6,4.3
2016,Q4,minnesota,113000.0,114000.0,13500.0,12,0,0.0,0,27.5,7.7,3.1,17.6,5.0,8.9,14.28,-13.44,4.35333333333333,1.82333333333333,1.43
2016,Q4,mississippi,17500.0,30000.0,2400.0,8,330,60.0,0,21.9,6.0,0.1,0.0,2.1,2.8,28.89,4.06,-1.90666666666667,2.95333333333333,14.96
2016,Q4,missouri,9000.0,9000.0,590.0,7,1400,640.0,7,16.1,12.6,0.2,0.0,1.5,0.7,23.11,-5.06,-0.83,1.68333333333333,9.17
2016,Q4,montana,124000.0,124000.0,16000.0,13,2700,0.0,0,59.1,39.4,32.9,13.7,33.3,33.1,12.56,-14.78,1.63666666666667,1.83333333333333,0.3
2016,Q4,nebraska,37000.0,37000.0,4300.0,12,190,0.0,0,10.5,1.4,0.2,1.2,0.4,1.5,21.17,-11.11,2.49333333333333,0.946666666666667,5.09
2016,Q4,new jersey,12000.0,12000.0,340.0,3,400,0.0,0,28.6,11.3,0.4,1.9,3.4,8.6,19.56,-2.28,-2.78,2.83333333333333,8.09
2016,Q4,new mexico,7000.0,7000.0,1600.0,23,1100,20.0,0,46.2,0.3,7.2,0.0,0.8,0.3,24.44,-4.17,-0.483333333333333,0.923333333333333,8.91
2016,Q4,new york,48000.0,49000.0,9000.0,18,240,130.0,0,27.8,2.2,3.6,12.5,2.2,2.1,15.56,-6.44,0.07,3.85333333333333,4.13
2016,Q4,north carolina,25000.0,25000.0,5500.0,22,220,50.0,0,24.0,7.7,1.8,0.0,12.5,1.3,23.78,1.06,-0.0133333333333333,3.31,11.65
2016,Q4,north dakota,385000.0,390000.0,44000.0,11,13500,2500.0,1,23.5,7.9,1.5,0.4,2.6,2.2,13.61,-16.33,1.75666666666667,1.14666666666667,-0.07
2016,Q4,ohio,19500.0,19500.0,2100.0,11,20,140.0,1,42.0,18.1,0.8,4.2,11.2,10.9,20.33,-4.33,-1.51333333333333,2.52,7.13
2016,Q4,oklahoma,3100.0,44000.0,2700.0,6,120,30.0,0,4.9,0.5,0.0,0.1,0.1,0.7,26.83,-2.94,-1.28666666666667,1.29333333333333,12.09
2016,Q4,oregon,98000.0,124000.0,9500.0,8,1500,1000.0,1,25.5,2.8,13.0,2.8,2.6,1.3,14.0,-7.11,1.97333333333333,5.44333333333333,4.2
2016,Q4,other states,6360.0,6460.0,580.0,9,20,0.0,0,24.1,9.3,9.3,9.6,2.3,1.4,,,,,
2016,Q4,pennsylvania,21000.0,21000.0,3100.0,15,120,180.0,1,18.7,2.6,1.0,2.8,4.9,3.1,17.89,-4.39,-1.33666666666667,3.14,5.81
2016,Q4,south carolina,12000.0,17000.0,1300.0,8,760,370.0,2,29.0,27.1,23.3,24.6,25.9,1.9,26.0,3.83,0.08,3.50333333333333,13.89
2016,Q4,south dakota,146000.0,146000.0,11000.0,8,0,2400.0,2,48.9,5.3,0.3,6.0,1.0,0.3,18.11,-14.33,1.94666666666667,1.13,2.41
2016,Q4,tennessee,9000.0,9000.0,840.0,9,120,10.0,0,19.9,21.6,0.0,1.1,2.2,3.1,25.83,-0.39,-2.27666666666667,3.55,11.52
2016,Q4,texas,136000.0,310000.0,39000.0,13,2200,650.0,0,33.1,17.5,3.2,3.6,2.8,1.4,28.89,3.83,-1.09,1.70333333333333,15.83
2016,Q4,utah,30000.0,30000.0,1600.0,5,440,50.0,0,26.4,0.1,0.2,0.9,0.7,0.3,18.67,-8.22,-0.28,1.25666666666667,4.85
2016,Q4,vermont,6500.0,6500.0,260.0,4,20,10.0,0,44.5,41.3,41.2,41.0,0.4,0.0,13.83,-9.06,-1.53666666666667,3.31,2.3
2016,Q4,virginia,7000.0,7000.0,730.0,10,230,10.0,0,31.4,19.9,2.0,0.0,1.8,5.1,21.67,-1.44,-0.476666666666667,2.7,9.48
2016,Q4,washington,65000.0,97000.0,9000.0,9,3100,130.0,0,21.4,4.6,3.7,9.1,4.5,0.3,12.44,-6.56,2.01666666666667,7.36333333333333,3.8
2016,Q4,west virginia,7500.0,7500.0,1000.0,13,80,60.0,1,23.8,2.3,1.1,1.1,4.3,2.8,20.61,-2.67,-0.673333333333333,3.32333333333333,7.87
2016,Q4,wisconsin,59000.0,59000.0,7500.0,13,10,20.0,0,69.3,12.2,10.0,10.6,10.6,46.2,15.72,-10.22,3.94,2.25666666666667,2.94
2016,Q4,wyoming,25000.0,27000.0,2200.0,8,50,0.0,0,32.2,1.6,3.1,5.2,1.1,0.0,15.33,-14.67,0.47,1.49,0.81
2017,Q1,alabama,7000.0,7000.0,1600.0,23,570,740.0,11,19.9,9.8,0.2,3.2,6.7,9.3,21.5,5.56,-2.75333333333333,5.68,13.04
2017,Q1,arizona,31000.0,32000.0,6000.0,19,2900,0.0,0,35.6,2.0,3.8,1.7,6.5,2.1,22.28,0.11,-0.923333333333333,1.24666666666667,9.69
2017,Q1,arkansas,18000.0,20000.0,3500.0,18,430,230.0,1,31.5,14.6,0.1,0.5,3.0,1.0,19.56,2.28,-2.20333333333333,3.44666666666667,10.63
2017,Q1,california,1170000.0,1470000.0,195000.0,13,137000,93000.0,6,37.7,12.6,7.5,9.2,6.6,6.3,18.39,1.11,2.64,6.77,8.69
2017,Q1,colorado,9500.0,21000.0,1100.0,5,100,0.0,0,17.0,0.0,0.0,0.9,2.6,0.4,13.94,-9.72,-0.05,1.49333333333333,1.33
2017,Q1,connecticut,3100.0,3100.0,380.0,12,100,110.0,4,51.5,1.5,0.0,0.0,6.1,5.6,6.89,-4.39,-3.75333333333333,3.01,0.87
2017,Q1,florida,260000.0,265000.0,30000.0,11,78000,34000.0,13,37.6,14.8,1.5,14.2,6.2,17.9,25.72,10.78,-2.62333333333333,2.27666666666667,18.24
2017,Q1,georgia,123000.0,125000.0,14000.0,11,25000,21000.0,17,35.3,7.0,0.2,2.6,4.4,1.8,21.61,5.67,-3.19333333333333,3.97333333333333,13.28
2017,Q1,hawaii,13000.0,13000.0,190.0,1,510,50.0,0,1.2,2.1,0.2,0.0,0.1,0.1,,,,,
2017,Q1,idaho,95000.0,99000.0,8500.0,9,2000,280.0,0,74.2,42.3,42.3,21.2,1.7,0.4,8.78,-12.33,2.78,4.12666666666667,-1.76
2017,Q1,illinois,11000.0,11000.0,2900.0,26,3100,150.0,1,21.2,13.1,0.5,3.7,9.9,8.0,11.61,-3.94,1.68333333333333,2.14,3.78
2017,Q1,indiana,7000.0,7500.0,1900.0,25,1700,70.0,1,15.8,8.0,5.2,4.1,10.4,7.1,11.11,-3.11,1.89,3.02333333333333,4.02
2017,Q1,iowa,10000.0,15500.0,3000.0,19,70,0.0,0,33.6,8.3,8.4,12.0,11.9,11.7,8.22,-7.83,3.75333333333333,1.70666666666667,0.04
2017,Q1,kansas,3800.0,3800.0,1000.0,26,930,380.0,10,47.2,3.0,0.0,3.6,16.4,14.3,16.94,-5.39,1.25666666666667,1.53,5.37
2017,Q1,kentucky,6500.0,7000.0,1300.0,19,950,430.0,6,31.9,11.5,0.4,3.8,16.0,7.5,15.22,0.61,-1.51333333333333,3.61,7.22
2017,Q1,louisiana,44000.0,47000.0,2700.0,6,11000,1900.0,4,25.8,9.6,0.1,1.8,4.3,1.8,23.78,8.61,-1.67666666666667,4.2,16.09
2017,Q1,maine,2700.0,3100.0,1000.0,32,100,0.0,0,23.9,20.9,30.5,8.1,26.3,0.0,-0.06,-11.94,0.603333333333333,3.21,-5.87
2017,Q1,maryland,9000.0,9000.0,2100.0,23,770,260.0,3,11.3,3.3,1.0,1.0,11.9,4.3,12.67,-0.39,-1.97666666666667,2.66333333333333,5.39
2017,Q1,massachusetts,3300.0,3300.0,1500.0,45,120,110.0,3,32.5,5.6,3.0,4.5,10.5,5.6,5.94,-5.39,-2.86333333333333,3.30666666666667,0.0
2017,Q1,michigan,29000.0,59000.0,5000.0,8,600,130.0,0,7.9,0.3,0.0,1.9,1.1,3.9,3.94,-7.11,1.3,2.58,-1.89
2017,Q1,minnesota,27000.0,41000.0,3500.0,9,3300,0.0,0,2.1,0.4,0.1,0.9,9.0,5.8,3.39,-13.94,4.34,0.92,-5.43
2017,Q1,mississippi,31000.0,68000.0,2600.0,4,23000,7000.0,10,41.7,35.3,0.0,0.1,0.5,1.4,22.0,6.28,-2.22333333333333,4.54333333333333,13.72
2017,Q1,missouri,7000.0,7500.0,1200.0,16,400,10.0,0,16.6,15.4,0.5,2.7,5.4,5.2,15.11,-2.94,-1.01333333333333,2.11,6.09
2017,Q1,montana,18500.0,46000.0,470.0,1,3100,6000.0,13,34.0,15.1,0.0,2.5,6.0,0.1,8.0,-14.56,1.57,1.49,-3.63
2017,Q1,nebraska,7500.0,13000.0,750.0,6,120,0.0,0,14.8,0.3,0.4,0.0,2.1,1.2,12.72,-9.22,2.06666666666667,1.09333333333333,1.19
2017,Q1,new jersey,6000.0,6000.0,490.0,8,10,0.0,0,16.3,0.7,0.3,0.1,0.8,0.6,10.28,-1.56,-2.8,3.13666666666667,3.61
2017,Q1,new mexico,5500.0,5500.0,2100.0,38,3600,0.0,0,93.9,0.0,87.4,0.0,2.0,0.0,20.28,-3.72,0.0099999999999999,0.933333333333333,6.83
2017,Q1,new york,32000.0,33000.0,6000.0,18,520,0.0,0,20.4,9.4,9.8,4.4,13.2,10.8,4.28,-7.39,0.703333333333333,3.28,-1.72
2017,Q1,north carolina,16000.0,23000.0,2500.0,11,3700,1200.0,5,34.7,17.4,0.2,1.5,7.2,3.9,17.78,2.11,-1.63,2.93,9.28
2017,Q1,north dakota,50000.0,123000.0,640.0,1,1100,10.0,0,0.8,0.0,0.0,0.0,0.2,0.2,2.94,-15.61,-0.05,0.45,-6.83
2017,Q1,ohio,15500.0,17500.0,4400.0,25,1300,530.0,3,25.8,11.6,0.6,0.1,5.2,16.5,10.17,-2.5,0.476666666666667,3.53,3.61
2017,Q1,oklahoma,26000.0,26000.0,550.0,2,9500,1700.0,7,11.9,1.0,0.0,0.1,0.5,0.3,20.72,-1.89,-1.78666666666667,2.41333333333333,9.56
2017,Q1,oregon,71000.0,90000.0,8000.0,9,7500,1400.0,2,28.7,8.5,10.1,9.1,15.4,8.5,10.11,-7.33,2.76333333333333,5.76,1.31
2017,Q1,other states,6190.0,6490.0,1540.0,24,130,50.0,1,3.4,0.8,6.6,2.6,1.8,2.5,,,,,
2017,Q1,pennsylvania,17000.0,18000.0,4000.0,22,810,390.0,2,20.9,2.4,0.8,2.9,3.6,7.2,8.17,-3.83,0.47,3.33333333333333,1.43
2017,Q1,south carolina,17000.0,17500.0,1600.0,9,4700,970.0,6,12.6,5.3,0.4,1.1,2.7,1.8,20.5,4.83,-0.92,2.86666666666667,12.3
2017,Q1,south dakota,21000.0,48000.0,2700.0,6,1500,440.0,1,2.9,0.0,0.0,0.0,0.2,0.3,8.22,-13.11,0.556666666666667,0.57,-2.7
2017,Q1,tennessee,8500.0,8500.0,1600.0,19,1500,160.0,2,28.6,12.6,0.9,2.4,8.1,7.0,17.17,2.72,-1.65,4.13,9.06
2017,Q1,texas,275000.0,340000.0,49000.0,14,130000,68000.0,20,36.2,22.5,2.0,5.1,3.5,3.6,24.67,3.67,-1.07666666666667,1.95666666666667,14.22
2017,Q1,utah,16000.0,19000.0,2700.0,14,3900,60.0,0,38.7,0.0,0.1,0.0,2.0,0.3,14.44,-8.28,1.19666666666667,1.96333333333333,2.17
2017,Q1,vermont,6500.0,6500.0,440.0,7,0,0.0,0,6.0,0.7,2.1,0.2,0.9,2.2,1.78,-10.06,0.0666666666666667,2.89,-4.09
2017,Q1,virginia,8000.0,8000.0,1400.0,18,1900,280.0,4,21.4,12.8,2.8,3.2,7.4,8.4,14.83,-0.11,-1.20333333333333,2.66333333333333,6.67
2017,Q1,washington,68000.0,104000.0,9000.0,9,8500,0.0,0,6.8,0.1,0.0,0.0,8.0,4.4,7.94,-7.39,1.67666666666667,6.44666666666667,-0.17
2017,Q1,west virginia,5500.0,8000.0,800.0,10,450,100.0,1,15.8,1.0,0.2,0.0,11.9,1.3,11.89,-1.0,0.0566666666666666,3.62,4.8
2017,Q1,wisconsin,17000.0,22000.0,4400.0,20,450,70.0,0,19.0,1.9,1.1,2.0,4.0,10.5,4.06,-10.83,4.03,1.78666666666667,-3.44
2017,Q1,wyoming,6500.0,17000.0,3600.0,21,1300,0.0,0,0.2,0.0,0.2,0.0,0.6,0.0,9.83,-14.39,1.82,1.85333333333333,-2.43
2017,Q2,alabama,6500.0,6500.0,440.0,7,1200,500.0,8,17.9,13.6,0.0,4.2,9.4,5.3,29.39,12.22,0.32,7.26666666666667,21.65
2017,Q2,arizona,22000.0,22000.0,2600.0,12,12500,3000.0,14,58.4,15.9,19.7,12.4,20.4,0.7,36.11,6.67,-1.61,0.22,20.33
2017,Q2,arkansas,17000.0,24000.0,1900.0,8,6000,1300.0,5,19.4,9.6,1.9,3.9,2.7,2.5,29.67,11.67,1.18666666666667,6.52333333333333,20.63
2017,Q2,california,980000.0,990000.0,90000.0,9,160000,220000.0,22,38.0,7.7,3.1,13.0,4.8,3.4,30.72,6.44,-9.260893556647019e-18,1.15,17.74
2017,Q2,colorado,16500.0,31000.0,4500.0,15,8000,7500.0,24,31.3,0.8,5.3,3.2,4.6,0.1,27.06,-0.67,0.296666666666667,1.89333333333333,11.96
2017,Q2,connecticut,3000.0,3000.0,140.0,5,2200,350.0,12,9.1,0.2,0.0,0.5,1.9,0.7,25.5,5.17,-2.75666666666667,4.53333333333333,14.72
2017,Q2,florida,245000.0,255000.0,35000.0,14,40000,50000.0,20,36.5,14.4,6.1,9.0,6.5,18.9,31.56,15.67,-1.80666666666667,6.11,24.74
2017,Q2,georgia,130000.0,137000.0,12500.0,9,21000,31000.0,23,34.1,5.8,1.0,6.6,6.5,2.8,30.0,12.56,-0.576666666666667,5.23333333333333,22.13
2017,Q2,hawaii,12000.0,12000.0,70.0,1,3000,920.0,8,88.9,3.7,0.0,0.0,0.4,0.0,,,,,
2017,Q2,idaho,61000.0,78000.0,10500.0,13,22000,31000.0,40,30.5,6.4,4.0,8.3,7.8,4.8,22.89,-1.22,0.99,2.08,10.0
2017,Q2,illinois,11500.0,12000.0,1200.0,10,3600,1600.0,13,11.3,4.3,0.7,3.0,5.6,1.5,29.17,7.5,1.44333333333333,5.08,17.61
2017,Q2,indiana,7500.0,11000.0,1200.0,11,3000,510.0,5,5.5,2.1,0.1,43.3,8.6,1.2,28.22,7.5,2.08333333333333,5.36666666666667,17.22
2017,Q2,iowa,12000.0,23000.0,2400.0,10,23000,3900.0,17,39.3,27.6,7.5,26.6,8.1,0.9,28.67,4.94,3.30333333333333,4.03333333333333,15.69
2017,Q2,kansas,3800.0,6000.0,390.0,7,2500,870.0,15,17.3,8.5,0.7,22.6,1.7,6.4,31.22,6.61,1.51666666666667,4.36666666666667,17.94
2017,Q2,kentucky,7000.0,7500.0,900.0,12,3100,590.0,8,25.7,11.6,1.0,4.5,4.3,4.9,28.5,9.94,-0.0833333333333333,5.18,18.93
2017,Q2,louisiana,56000.0,62000.0,2600.0,4,4100,8000.0,13,23.2,3.1,0.0,1.6,1.5,0.7,30.22,14.67,1.30333333333333,7.90333333333333,22.91
2017,Q2,maine,2200.0,33000.0,910.0,3,1100,1400.0,4,4.4,4.3,4.1,4.3,2.0,14.8,22.22,0.33,0.643333333333333,4.50333333333333,10.69
2017,Q2,maryland,8000.0,9500.0,190.0,2,3400,930.0,10,3.3,6.9,0.8,0.3,2.1,1.1,28.56,9.33,-0.783333333333333,3.72666666666667,18.2
2017,Q2,massachusetts,2500.0,8000.0,140.0,2,1400,490.0,6,14.8,12.5,12.9,11.0,0.4,1.6,25.06,4.33,0.89,5.24666666666667,13.96
2017,Q2,michigan,55000.0,100000.0,7500.0,8,20000,13500.0,14,19.1,7.2,0.2,2.1,0.9,0.5,24.78,2.44,2.47333333333333,4.15666666666667,12.87
2017,Q2,minnesota,32000.0,128000.0,12000.0,9,19000,8500.0,7,20.5,4.7,2.3,12.8,6.6,2.2,25.0,0.78,3.24333333333333,3.15666666666667,12.41
2017,Q2,mississippi,89000.0,89000.0,3800.0,4,5500,26000.0,29,14.0,0.9,0.0,1.7,3.7,0.8,29.83,12.78,1.0,7.20333333333333,21.87
2017,Q2,missouri,6500.0,7000.0,270.0,4,1800,1000.0,14,13.4,8.9,3.0,1.0,5.1,1.9,29.44,8.72,2.16,6.62,18.54
2017,Q2,montana,47000.0,135000.0,3700.0,3,18000,18000.0,13,20.0,4.0,4.2,3.5,4.4,0.6,23.78,-0.72,0.116666666666667,1.79666666666667,10.93
2017,Q2,nebraska,7500.0,43000.0,1500.0,3,7000,27000.0,63,50.1,38.4,1.0,37.6,16.0,0.8,29.44,3.0,1.55333333333333,2.93333333333333,15.07
2017,Q2,new jersey,5500.0,21000.0,430.0,2,1900,660.0,3,21.4,5.6,2.3,1.9,0.3,0.8,27.39,7.22,-0.446666666666667,4.55,16.72
2017,Q2,new mexico,7000.0,7500.0,1800.0,24,3300,3900.0,52,88.4,0.6,72.9,0.0,35.6,0.6,32.17,3.17,-1.20333333333333,0.886666666666667,16.78
2017,Q2,new york,25000.0,43000.0,1300.0,3,16500,7500.0,17,22.2,2.1,2.1,2.0,8.9,0.1,23.67,3.28,2.03,5.18333333333333,13.09
2017,Q2,north carolina,24000.0,25000.0,3000.0,12,5000,2700.0,11,23.4,5.5,2.3,0.8,5.1,1.5,28.89,11.5,1.37333333333333,5.71666666666667,20.26
2017,Q2,north dakota,115000.0,450000.0,16000.0,4,31000,41000.0,9,29.3,4.0,3.2,5.3,3.2,1.0,25.72,-0.89,-1.48666666666667,1.39333333333333,12.28
2017,Q2,ohio,13500.0,15000.0,1100.0,7,7000,2500.0,17,45.5,6.4,6.2,10.4,16.6,3.0,27.22,7.06,0.893333333333333,4.65666666666667,16.72
2017,Q2,oklahoma,17000.0,17000.0,200.0,1,4700,1200.0,7,23.6,2.3,11.2,0.5,7.7,0.3,31.44,9.89,0.886666666666667,4.56,20.3
2017,Q2,oregon,71000.0,92000.0,5000.0,5,15500,22000.0,24,37.2,10.6,8.8,3.5,15.8,11.3,23.06,0.39,1.04333333333333,2.28666666666667,11.06
2017,Q2,other states,5650.0,7160.0,160.0,2,870,940.0,13,6.7,0.4,0.3,0.0,3.9,0.6,,,,,
2017,Q2,pennsylvania,15500.0,17500.0,540.0,3,7500,2300.0,13,13.5,1.0,0.7,1.5,2.4,1.5,25.78,5.44,0.933333333333333,4.96333333333333,15.11
2017,Q2,south carolina,20000.0,20000.0,870.0,4,3000,3700.0,19,24.3,21.7,15.1,18.5,4.1,0.4,30.28,13.0,0.833333333333333,5.03,22.11
2017,Q2,south dakota,30000.0,168000.0,13000.0,8,10000,23000.0,14,8.7,1.4,1.0,6.4,5.0,3.6,28.11,0.67,-1.05666666666667,2.08333333333333,13.74
2017,Q2,tennessee,8500.0,9000.0,1300.0,14,2600,1500.0,17,53.4,25.5,1.0,3.1,10.6,3.9,28.72,10.67,0.896666666666667,5.64333333333333,19.76
2017,Q2,texas,345000.0,350000.0,28000.0,8,43000,148000.0,42,28.7,16.8,1.5,12.4,2.8,1.4,33.5,12.33,-1.4,2.8,22.91
2017,Q2,utah,21000.0,31000.0,2700.0,9,12500,10000.0,32,36.7,1.3,0.3,0.1,12.6,0.0,29.56,0.67,-0.156666666666667,0.656666666666667,13.91
2017,Q2,vermont,6000.0,8000.0,170.0,2,390,190.0,2,3.3,0.3,0.3,0.0,0.2,0.5,22.67,1.28,1.19666666666667,5.45666666666667,11.57
2017,Q2,virginia,8500.0,9500.0,1000.0,11,3100,1100.0,12,18.7,18.0,0.9,5.0,1.8,4.8,27.94,9.44,0.646666666666667,5.26,18.37
2017,Q2,washington,75000.0,111000.0,7000.0,6,30000,20000.0,18,21.3,5.0,4.2,7.5,3.6,0.4,21.94,1.78,1.15666666666667,2.95,11.37
2017,Q2,west virginia,7500.0,7500.0,370.0,5,4100,2500.0,33,11.6,1.6,1.8,0.4,3.7,1.6,26.5,7.28,0.606666666666667,5.07,16.7
2017,Q2,wisconsin,18000.0,65000.0,4000.0,6,13000,6500.0,10,13.8,1.7,1.7,2.2,3.2,0.3,25.11,1.83,4.69666666666667,5.15666666666667,12.83
2017,Q2,wyoming,15000.0,30000.0,1300.0,4,6000,3500.0,12,34.1,3.5,12.6,2.8,5.7,1.9,23.94,-2.22,0.726666666666667,1.89666666666667,9.87
2017,Q3,alabama,7000.0,9500.0,900.0,9,690,530.0,6,69.5,22.1,0.0,35.4,7.5,3.9,32.61,16.89,3.08666666666667,4.79333333333333,25.33
2017,Q3,arizona,26000.0,26000.0,4100.0,16,5000,3200.0,12,19.8,0.4,0.5,1.1,12.4,6.3,34.94,14.39,-1.21333333333333,1.63,25.37
2017,Q3,arkansas,29000.0,29000.0,6000.0,21,4400,410.0,1,61.4,9.1,0.0,17.0,9.3,2.3,32.56,16.33,1.26666666666667,4.07666666666667,24.94
2017,Q3,california,590000.0,670000.0,67000.0,10,73000,74000.0,11,42.3,15.8,5.6,13.4,10.1,3.6,34.28,13.67,-0.896666666666667,0.263333333333333,24.17
2017,Q3,colorado,35000.0,42000.0,4300.0,10,2900,6410.0,15,52.9,1.4,2.6,9.1,7.8,1.4,28.94,7.33,0.8,2.3,18.0
2017,Q3,connecticut,3500.0,3500.0,130.0,4,50,20.0,1,25.1,1.5,0.1,0.0,13.0,0.0,27.56,13.22,-2.25333333333333,3.1,20.48
2017,Q3,florida,176000.0,180000.0,39000.0,22,39000,42000.0,23,42.9,13.2,3.7,6.3,11.4,21.5,33.11,21.94,1.90666666666667,8.32,27.78
2017,Q3,georgia,121000.0,122000.0,15500.0,13,19000,23000.0,19,47.6,18.0,2.3,14.1,15.1,6.9,32.5,17.28,1.26666666666667,4.81666666666667,25.56
2017,Q3,hawaii,15000.0,15000.0,1100.0,7,430,20.0,0,2.8,4.3,0.3,0.0,2.0,0.0,,,,,
2017,Q3,idaho,89000.0,116000.0,12000.0,10,9000,16500.0,14,53.7,19.1,6.7,15.5,9.5,5.1,30.22,5.78,-1.40333333333333,0.923333333333333,17.89
2017,Q3,illinois,13000.0,13000.0,1100.0,8,710,1200.0,9,29.9,14.2,2.8,2.8,4.6,3.3,30.44,13.28,-0.4,2.68,22.11
2017,Q3,indiana,13000.0,13000.0,930.0,7,420,740.0,6,13.9,5.9,0.4,3.9,3.8,2.0,29.17,12.83,2.48,3.45333333333333,21.37
2017,Q3,iowa,40000.0,43000.0,2200.0,5,2100,4000.0,9,17.2,7.2,2.4,3.9,4.0,2.2,29.89,12.39,1.65666666666667,3.02666666666667,20.96
2017,Q3,kansas,7000.0,7000.0,1700.0,24,1400,1000.0,14,65.4,52.6,14.8,20.3,1.1,7.4,33.72,13.94,0.0533333333333333,2.78,23.65
2017,Q3,kentucky,9000.0,9000.0,1600.0,18,450,700.0,8,46.4,39.2,4.6,0.6,10.3,6.2,30.72,13.78,1.29333333333333,4.48,22.65
2017,Q3,louisiana,64000.0,64000.0,13500.0,21,14500,34000.0,53,59.2,74.5,0.3,1.6,4.0,14.9,33.0,19.17,2.07,6.19333333333333,26.74
2017,Q3,maine,5500.0,6000.0,400.0,7,210,290.0,5,3.4,0.9,0.9,3.9,1.2,0.1,24.67,9.94,-0.933333333333333,2.79,17.33
2017,Q3,maryland,8500.0,8500.0,1600.0,19,1300,600.0,7,8.8,10.1,0.7,1.6,5.1,9.1,30.56,14.67,0.763333333333333,5.11333333333333,22.69
